1579,0.04846,0.9027,0.07784,239,235.3,0.4394,12.51,7.712,0.03227,0.003072,0.01052,0,0,0,0,0,0,0,0,0
1580,0.0499,0.9023,0.0803,229.2,236.3,0.4605,12.54,7.994,0.03488,0.003665,0.01123,0,0,0,0,0,0,0,0,0
1581,0.05146,0.902,0.08293,219.4,237.2,0.483,12.57,8.29,0.03778,0.00441,0.01202,0,0,0,0,0,0,0,0,0
1582,0.05313,0.9016,0.08576,209.6,238.2,0.507,12.6,8.6,0.04102,0.005354,0.0129,0,0,0,0,0,0,0,0,0
1583,0.05495,0.9012,0.08883,199.8,239.1,0.5327,12.63,8.922,0.04465,0.006558,0.01385,0,0,0,0,0,0,0,0,0
1584,0.05694,0.9007,0.09219,190.1,240,0.5601,12.67,9.258,0.04871,0.008106,0.01491,0,0,0,0,0,0,0,0,0
1585,0.05913,0.9002,0.09587,180.3,240.9,0.5891,12.7,9.607,0.05329,0.01011,0.01606,0,0,0,0,0,0,0,0,0
1586,0.06157,0.8996,0.09996,170.5,241.7,0.6198,12.73,9.966,0.05845,0.01271,0.01732,0,0,0,0,0,0,0,0,0
1587,0.06431,0.899,0.1045,160.7,242.6,0.6519,12.76,10.33,0.0643,0.01611,0.01868,0,0,0,0,0,0,0,0,0
1588,0.06742,0.8983,0.1097,150.9,243.4,0.6853,12.79,10.71,0.07095,0.02057,0.02015,0,0,0,0,0,0,0,0,0
1589,0.071,0.8975,0.1157,141.2,244.2,0.7195,12.82,11.09,0.07853,0.0264,0.0217,0,0,0,0,0,0,0,0,0
1590,0.07517,0.8966,0.1226,131.4,244.9,0.7539,12.85,11.46,0.0872,0.03402,0.02332,0,0,0,0,0,0,0,0,0
1591,0.0801,0.8956,0.1308,121.6,245.7,0.7878,12.88,11.82,0.09718,0.0439,0.02496,0,0,0,0,0,0,0,0,0
1592,0.08602,0.8945,0.1405,111.8,246.4,0.82,12.92,12.16,0.1087,0.05659,0.02656,0,0,0,0,0,0,0,0,0
1593,0.09326,0.8932,0.1524,102,247.1,0.8494,12.95,12.46,0.1222,0.0726,0.02808,0,0,0,0,0,0,0,0,0
1594,0.1022,0.8917,0.1672,92.26,247.8,0.875,12.98,12.73,0.138,0.09239,0.02942,0,0,0,0,0,0,0,0,0
1595,0.1136,0.89,0.1857,82.48,248.5,0.8961,13.01,12.95,0.157,0.1162,0.03055,0,0,0,0,0,0,0,0,0
1596,0.1282,0.8879,0.2095,72.7,249.1,0.9133,13.04,13.13,0.1805,0.1441,0.03148,0,0,0,0,0,0,0,0,0
1597,0.1418,0.8856,0.2317,65.61,249.8,0.9211,13.07,13.21,0.2013,0.1747,0.03191,0,0,0,0,0,0,0,0,0
1598,0.1464,0.8832,0.2391,64.19,250.4,0.903,13.11,13.08,0.2037,0.2023,0.03092,0,0,0,0,0,0,0,0,0
1599,0.1514,0.8809,0.2475,63.36,251,0.8602,13.16,12.73,0.2009,0.222,0.02864,0,0,0,0,0,0,0,0,0
1600,0.158,0.8786,0.2585,62.54,251.5,0.8007,13.21,12.21,0.1952,0.2303,0.02559,0,0,0,0,0,0,0,0,0
1601,0.1657,0.8764,0.2712,61.72,252.1,0.7352,13.27,11.61,0.1881,0.2271,0.02243,0,0,0,0,0,0,0,0,0
1602,0.1738,0.8742,0.2847,60.9,252.6,0.6732,13.32,11.01,0.1808,0.2158,0.01961,0,0,0,0,0,0,0,0,0
1603,0.1817,0.8721,0.2979,60.08,253.1,0.621,13.37,10.49,0.1745,0.2009,0.01737,0,0,0,0,0,0,0,0,0
1604,0.1888,0.87,0.3099,59.25,253.6,0.5809,13.42,10.06,0.1698,0.1863,0.01573,0,0,0,0,0,0,0,0,0
1605,0.195,0.8678,0.3203,58.43,254.1,0.5525,13.47,9.755,0.1669,0.174,0.01461,0,0,0,0,0,0,0,0,0
1606,0.2001,0.8655,0.3289,57.61,254.5,0.5345,13.53,9.555,0.1659,0.1648,0.01392,0,0,0,0,0,0,0,0,0
1607,0.2043,0.8631,0.3359,56.79,255,0.525,13.58,9.448,0.1664,0.1585,0.01356,0,0,0,0,0,0,0,0,0
1608,0.2076,0.8605,0.3416,55.97,255.4,0.5221,13.63,9.415,0.1682,0.155,0.01345,0,0,0,0,0,0,0,0,0
1609,0.2103,0.8577,0.3461,55.15,255.8,0.5242,13.68,9.438,0.1711,0.1538,0.01353,0,0,0,0,0,0,0,0,0
1610,0.2126,0.8547,0.3497,54.32,256.1,0.5301,13.73,9.501,0.1749,0.1544,0.01375,0,0,0,0,0,0,0,0,0
1611,0.2146,0.8515,0.3528,53.5,256.5,0.5385,13.79,9.59,0.1792,0.1565,0.01407,0,0,0,0,0,0,0,0,0
1612,0.2164,0.8479,0.3555,52.68,256.8,0.5486,13.84,9.691,0.184,0.1597,0.01446,0,0,0,0,0,0,0,0,0
1613,0.2181,0.8441,0.3579,51.86,257.1,0.5594,13.89,9.796,0.1889,0.1638,0.01488,0,0,0,0,0,0,0,0,0
1614,0.2199,0.84,0.3603,51.04,257.4,0.5704,13.94,9.896,0.1939,0.1685,0.01531,0,0,0,0,0,0,0,0,0
1615,0.2218,0.8356,0.3627,50.21,257.7,0.5811,14,9.983,0.1988,0.1735,0.01574,0,0,0,0,0,0,0,0,0
1616,0.2239,0.8307,0.3651,49.39,258,0.5909,14.05,10.05,0.2036,0.1787,0.01613,0,0,0,0,0,0,0,0,0
1617,0.2261,0.8255,0.3677,48.57,258.2,0.5998,14.1,10.11,0.2081,0.1839,0.01649,0,0,0,0,0,0,0,0,0
1618,0.2286,0.8198,0.3704,47.75,258.5,0.6075,14.15,10.13,0.2122,0.1889,0.01681,0,0,0,0,0,0,0,0,0
1619,0.2312,0.8136,0.3731,46.93,258.7,0.6139,14.2,10.14,0.2161,0.1936,0.01707,0,0,0,0,0,0,0,0,0
1620,0.2341,0.8069,0.3759,46.1,258.9,0.6192,14.26,10.12,0.2196,0.198,0.01729,0,0,0,0,0,0,0,0,0
1621,0.2372,0.7997,0.3786,45.28,259,0.6234,14.31,10.08,0.2227,0.2019,0.01747,0,0,0,0,0,0,0,0,0
1622,0.2405,0.7917,0.3813,44.46,259.2,0.6265,14.36,10.02,0.2254,0.2053,0.0176,0,0,0,0,0,0,0,0,0
1623,0.2439,0.7831,0.3838,43.64,259.3,0.6288,14.41,9.936,0.2277,0.2083,0.01769,0,0,0,0,0,0,0,0,0
1624,0.2475,0.7736,0.3861,42.82,259.5,0.6303,14.46,9.83,0.2296,0.2108,0.01776,0,0,0,0,0,0,0,0,0
1625,0.2513,0.7633,0.388,41.99,259.6,0.6311,14.52,9.702,0.231,0.2128,0.01779,0,0,0,0,0,0,0,0,0
1626,0.2552,0.7519,0.3895,41.17,259.7,0.6313,14.57,9.551,0.232,0.2143,0.0178,0,0,0,0,0,0,0,0,0
1627,0.2593,0.7394,0.3905,40.35,259.7,0.6308,14.62,9.376,0.2324,0.2154,0.01778,0,0,0,0,0,0,0,0,0
1628,0.2627,0.7257,0.3895,39.72,259.8,0.6288,14.67,9.176,0.231,0.2154,0.0177,0,0,0,0,0,0,0,0,0
1629,0.2658,0.7107,0.3879,39.12,259.8,0.6254,14.75,8.952,0.2288,0.2146,0.01755,0,0,0,0,0,0,0,0,0
1630,0.2691,0.6942,0.3855,38.52,259.8,0.6208,14.83,8.698,0.2258,0.2129,0.01736,0,0,0,0,0,0,0,0,0
1631,0.2726,0.6763,0.3823,37.93,259.8,0.615,14.9,8.413,0.2218,0.2102,0.01712,0,0,0,0,0,0,0,0,0
1632,0.2763,0.6567,0.3781,37.33,259.8,0.608,14.98,8.096,0.2169,0.2066,0.01683,0,0,0,0,0,0,0,0,0
1633,0.2801,0.6353,0.3728,36.74,259.8,0.5997,15.06,7.748,0.2109,0.2021,0.01649,0,0,0,0,0,0,0,0,0
1634,0.2842,0.6121,0.3662,36.14,259.7,0.5902,15.14,7.371,0.2039,0.1967,0.0161,0,0,0,0,0,0,0,0,0
1635,0.2885,0.5872,0.3584,35.55,259.7,0.5795,15.22,6.964,0.1959,0.1903,0.01567,0,0,0,0,0,0,0,0,0
1636,0.293,0.5605,0.3491,34.95,259.6,0.5673,15.29,6.531,0.1869,0.1829,0.01519,0,0,0,0,0,0,0,0,0
1637,0.2977,0.5322,0.3385,34.36,259.5,0.5539,15.37,6.077,0.1769,0.1747,0.01466,0,0,0,0,0,0,0,0,0
1638,0.3026,0.5025,0.3266,33.76,259.4,0.5391,15.45,5.608,0.1661,0.1656,0.0141,0,0,0,0,0,0,0,0,0
1639,0.3078,0.4719,0.3135,33.17,259.2,0.5232,15.53,5.132,0.1547,0.1557,0.0135,0,0,0,0,0,0,0,0,0
1640,0.3131,0.4408,0.2994,32.57,259.1,0.5064,15.61,4.659,0.143,0.1453,0.01287,0,0,0,0,0,0,0,0,0
1641,0.3186,0.4098,0.2846,31.98,258.9,0.4889,15.69,4.198,0.1313,0.1346,0.01224,0,0,0,0,0,0,0,0,0
1642,0.3241,0.3794,0.2694,31.38,258.7,0.4711,15.76,3.758,0.1197,0.1238,0.0116,0,0,0,0,0,0,0,0,0
1643,0.3297,0.3502,0.2542,30.79,258.5,0.4533,15.84,3.347,0.1087,0.1132,0.01099,0,0,0,0,0,0,0,0,0
1644,0.3352,0.3226,0.2393,30.19,258.3,0.4359,15.92,2.971,0.09841,0.103,0.01039,0,0,0,0,0,0,0,0,0
1645,0.3406,0.2971,0.2251,29.6,258.1,0.4191,16,2.634,0.089,0.09332,0.009839,0,0,0,0,0,0,0,0,0
1646,0.3459,0.2739,0.2118,29,257.8,0.4033,16.08,2.336,0.08056,0.0844,0.009325,0,0,0,0,0,0,0,0,0
1647,0.351,0.253,0.1995,28.41,257.6,0.3886,16.15,2.077,0.07312,0.07629,0.008858,0,0,0,0,0,0,0,0,0
1648,0.3559,0.2345,0.1884,27.81,257.3,0.3751,16.23,1.854,0.06666,0.06901,0.008438,0,0,0,0,0,0,0,0,0
1649,0.3605,0.2182,0.1785,27.22,257,0.3629,16.31,1.664,0.06112,0.06257,0.008067,0,0,0,0,0,0,0,0,0
1650,0.3649,0.2041,0.1698,26.62,256.6,0.3521,16.39,1.502,0.05641,0.05693,0.007741,0,0,0,0,0,0,0,0,0
1651,0.369,0.1919,0.1623,26.03,256.3,0.3426,16.47,1.365,0.05246,0.05202,0.00746,0,0,0,0,0,0,0,0,0
1652,0.3729,0.1815,0.1559,25.43,255.9,0.3344,16.54,1.251,0.04917,0.04777,0.007219,0,0,0,0,0,0,0,0,0
1653,0.3765,0.1726,0.1504,24.84,255.6,0.3273,16.62,1.154,0.04646,0.04413,0.007016,0,0,0,0,0,0,0,0,0
