1481,0.0003812,-4.737e-05,-0.0001793,-3.571e-05,-5.278e-06,-0.0003578,0,0,0,0,0.0001539,8.421e-06,0.0001788,-0.0003812,0.02731,-0.01688,0,0,0,0,2.526e-05,-3.661e-05,-1.139e-05,-5.48e-05,-8.082e-07,0,0,0,0,0,0.0001793,3.571e-05,3.661e-05,1.513e-05,-1.451e-06,-1.316e-06,-6.51e-05,-0.0001788,-8.924e-05,0
1482,0.0003696,-4.369e-05,-0.0001758,-3.432e-05,-5.023e-06,-0.0003406,0,0,0,0,0.0001516,7.766e-06,0.0001749,-0.0003696,0.02696,-0.01669,0,0,0,0,2.33e-05,-3.51e-05,-1.047e-05,-5.101e-05,-7.524e-07,0,0,0,0,0,0.0001758,3.432e-05,3.51e-05,1.396e-05,-1.332e-06,-1.25e-06,-6.183e-05,-0.0001749,-8.476e-05,0
1483,0.0003589,-4.038e-05,-0.0001724,-3.304e-05,-4.789e-06,-0.0003247,0,0,0,0,0.0001494,7.177e-06,0.0001713,-0.0003589,0.02664,-0.0165,0,0,0,0,2.153e-05,-3.367e-05,-9.637e-06,-4.756e-05,-7.014e-07,0,0,0,0,0,0.0001724,3.304e-05,3.367e-05,1.29e-05,-1.226e-06,-1.189e-06,-5.882e-05,-0.0001713,-8.063e-05,0
1484,0.0003491,-3.74e-05,-0.0001693,-3.185e-05,-4.573e-06,-0.0003101,0,0,0,0,0.0001474,6.646e-06,0.0001678,-0.0003491,0.02633,-0.01633,0,0,0,0,1.994e-05,-3.232e-05,-8.879e-06,-4.439e-05,-6.548e-07,0,0,0,0,0,0.0001693,3.185e-05,3.232e-05,1.194e-05,-1.131e-06,-1.133e-06,-5.605e-05,-0.0001678,-7.683e-05,0
1485,0.0003399,-3.47e-05,-0.0001663,-3.074e-05,-4.373e-06,-0.0002965,0,0,0,0,0.0001456,6.166e-06,0.0001646,-0.0003399,0.02603,-0.01616,0,0,0,0,1.85e-05,-3.104e-05,-8.189e-06,-4.149e-05,-6.12e-07,0,0,0,0,0,0.0001663,3.074e-05,3.104e-05,1.108e-05,-1.045e-06,-1.082e-06,-5.349e-05,-0.0001646,-7.333e-05,0
1486,0.0003314,-3.226e-05,-0.0001635,-2.972e-05,-4.188e-06,-0.0002839,0,0,0,0,0.0001439,5.732e-06,0.0001615,-0.0003314,0.02575,-0.01599,0,0,0,0,1.719e-05,-2.982e-05,-7.561e-06,-3.883e-05,-5.727e-07,0,0,0,0,0,0.0001635,2.972e-05,2.982e-05,1.03e-05,-9.68e-07,-1.034e-06,-5.112e-05,-0.0001615,-7.008e-05,0
1487,0.0003235,-3.004e-05,-0.0001609,-2.877e-05,-4.015e-06,-0.0002723,0,0,0,0,0.0001424,5.337e-06,0.0001586,-0.0003235,0.02549,-0.01584,0,0,0,0,1.601e-05,-2.867e-05,-6.988e-06,-3.638e-05,-5.366e-07,0,0,0,0,0,0.0001609,2.877e-05,2.867e-05,9.591e-06,-8.98e-07,-9.892e-07,-4.893e-05,-0.0001586,-6.707e-05,0
1488,0.0003161,-2.802e-05,-0.0001584,-2.788e-05,-3.855e-06,-0.0002614,0,0,0,0,0.0001409,4.977e-06,0.0001558,-0.0003161,0.02524,-0.01568,0,0,0,0,1.493e-05,-2.758e-05,-6.464e-06,-3.413e-05,-5.034e-07,0,0,0,0,0,0.0001584,2.788e-05,2.758e-05,8.945e-06,-8.345e-07,-9.48e-07,-4.689e-05,-0.0001558,-6.427e-05,0
1489,0.0003093,-2.618e-05,-0.000156,-2.705e-05,-3.706e-06,-0.0002513,0,0,0,0,0.0001396,4.65e-06,0.0001532,-0.0003093,0.025,-0.01554,0,0,0,0,1.395e-05,-2.654e-05,-5.985e-06,-3.205e-05,-4.727e-07,0,0,0,0,0,0.000156,2.705e-05,2.654e-05,8.356e-06,-7.767e-07,-9.096e-07,-4.499e-05,-0.0001532,-6.167e-05,0
1490,0.0003029,-2.449e-05,-0.0001538,-2.628e-05,-3.566e-06,-0.0002418,0,0,0,0,0.0001383,4.35e-06,0.0001507,-0.0003029,0.02477,-0.01539,0,0,0,0,1.305e-05,-2.555e-05,-5.547e-06,-3.012e-05,-4.443e-07,0,0,0,0,0,0.0001538,2.628e-05,2.555e-05,7.818e-06,-7.242e-07,-8.737e-07,-4.322e-05,-0.0001507,-5.924e-05,0
1491,0.0002969,-2.295e-05,-0.0001517,-2.555e-05,-3.436e-06,-0.000233,0,0,0,0,0.0001371,4.076e-06,0.0001484,-0.0002969,0.02455,-0.01525,0,0,0,0,1.223e-05,-2.46e-05,-5.145e-06,-2.834e-05,-4.181e-07,0,0,0,0,0,0.0001517,2.555e-05,2.46e-05,7.325e-06,-6.762e-07,-8.403e-07,-4.156e-05,-0.0001484,-5.697e-05,0
1492,0.0002914,-2.154e-05,-0.0001496,-2.488e-05,-3.314e-06,-0.0002247,0,0,0,0,0.0001361,3.825e-06,0.0001461,-0.0002914,0.02435,-0.01512,0,0,0,0,1.147e-05,-2.371e-05,-4.777e-06,-2.67e-05,-3.937e-07,0,0,0,0,0,0.0001496,2.488e-05,2.371e-05,6.873e-06,-6.323e-07,-8.09e-07,-4.001e-05,-0.0001461,-5.485e-05,0
1493,0.0002861,-2.024e-05,-0.0001477,-2.424e-05,-3.199e-06,-0.0002169,0,0,0,0,0.000135,3.594e-06,0.000144,-0.0002861,0.02415,-0.01499,0,0,0,0,1.078e-05,-2.285e-05,-4.438e-06,-2.516e-05,-3.711e-07,0,0,0,0,0,0.0001477,2.424e-05,2.285e-05,6.458e-06,-5.922e-07,-7.796e-07,-3.856e-05,-0.000144,-5.286e-05,0
1494,0.0002813,-1.905e-05,-0.0001459,-2.364e-05,-3.091e-06,-0.0002096,0,0,0,0,0.0001341,3.381e-06,0.000142,-0.0002813,0.02396,-0.01487,0,0,0,0,1.014e-05,-2.203e-05,-4.126e-06,-2.374e-05,-3.502e-07,0,0,0,0,0,0.0001459,2.364e-05,2.203e-05,6.076e-06,-5.553e-07,-7.521e-07,-3.72e-05,-0.000142,-5.099e-05,0
1495,0.0002767,-1.794e-05,-0.0001441,-2.308e-05,-2.99e-06,-0.0002027,0,0,0,0,0.0001332,3.185e-06,0.00014,-0.0002767,0.02378,-0.01474,0,0,0,0,9.555e-06,-2.125e-05,-3.84e-06,-2.242e-05,-3.307e-07,0,0,0,0,0,0.0001441,2.308e-05,2.125e-05,5.724e-06,-5.214e-07,-7.262e-07,-3.592e-05,-0.00014,-4.924e-05,0
1496,0.0002724,-1.693e-05,-0.0001425,-2.255e-05,-2.894e-06,-0.0001962,0,0,0,0,0.0001324,3.004e-06,0.0001382,-0.0002724,0.0236,-0.01463,0,0,0,0,9.013e-06,-2.051e-05,-3.575e-06,-2.119e-05,-3.125e-07,0,0,0,0,0,0.0001425,2.255e-05,2.051e-05,5.399e-06,-4.902e-07,-7.018e-07,-3.471e-05,-0.0001382,-4.758e-05,0
1497,0.0002684,-1.598e-05,-0.0001409,-2.206e-05,-2.804e-06,-0.0001901,0,0,0,0,0.0001316,2.837e-06,0.0001364,-0.0002684,0.02343,-0.01451,0,0,0,0,8.511e-06,-1.98e-05,-3.332e-06,-2.004e-05,-2.955e-07,0,0,0,0,0,0.0001409,2.206e-05,1.98e-05,5.098e-06,-4.614e-07,-6.789e-07,-3.358e-05,-0.0001364,-4.603e-05,0
1498,0.0002646,-1.511e-05,-0.0001394,-2.159e-05,-2.719e-06,-0.0001844,0,0,0,0,0.0001308,2.682e-06,0.0001348,-0.0002646,0.02327,-0.0144,0,0,0,0,8.046e-06,-1.912e-05,-3.107e-06,-1.897e-05,-2.797e-07,0,0,0,0,0,0.0001394,2.159e-05,1.912e-05,4.82e-06,-4.348e-07,-6.572e-07,-3.251e-05,-0.0001348,-4.456e-05,0
1499,0.000261,-1.431e-05,-0.000138,-2.115e-05,-2.639e-06,-0.0001789,0,0,0,0,0.0001301,2.538e-06,0.0001332,-0.000261,0.02312,-0.0143,0,0,0,0,7.615e-06,-1.847e-05,-2.899e-06,-1.796e-05,-2.65e-07,0,0,0,0,0,0.000138,2.115e-05,1.847e-05,4.562e-06,-4.102e-07,-6.368e-07,-3.15e-05,-0.0001332,-4.317e-05,0
1500,0.0002577,-1.356e-05,-0.0001366,-2.073e-05,-2.563e-06,-0.0001738,0,0,0,0,0.0001295,2.405e-06,0.0001316,-0.0002577,0.02297,-0.01419,0,0,0,0,7.215e-06,-1.784e-05,-2.707e-06,-1.703e-05,-2.511e-07,0,0,0,0,0,0.0001366,2.073e-05,1.784e-05,4.322e-06,-3.874e-07,-6.174e-07,-3.054e-05,-0.0001316,-4.186e-05,0
1501,0.0002545,-1.286e-05,-0.0001353,-2.034e-05,-2.491e-06,-0.0001689,0,0,0,0,0.0001288,2.281e-06,0.0001302,-0.0002545,0.02283,-0.01409,0,0,0,0,6.843e-06,-1.725e-05,-2.529e-06,-1.615e-05,-2.382e-07,0,0,0,0,0,0.0001353,2.034e-05,1.725e-05,4.099e-06,-3.663e-07,-5.992e-07,-2.963e-05,-0.0001302,-4.062e-05,0
1502,0.0002516,-1.221e-05,-0.0001341,-1.997e-05,-2.423e-06,-0.0001643,0,0,0,0,0.0001282,2.166e-06,0.0001288,-0.0002516,0.02269,-0.01399,0,0,0,0,6.497e-06,-1.668e-05,-2.364e-06,-1.533e-05,-2.261e-07,0,0,0,0,0,0.0001341,1.997e-05,1.668e-05,3.892e-06,-3.467e-07,-5.818e-07,-2.878e-05,-0.0001288,-3.945e-05,0
1503,0.0002488,-1.16e-05,-0.0001329,-1.962e-05,-2.358e-06,-0.0001599,0,0,0,0,0.0001277,2.058e-06,0.0001274,-0.0002488,0.02256,-0.0139,0,0,0,0,6.175e-06,-1.613e-05,-2.211e-06,-1.456e-05,-2.147e-07,0,0,0,0,0,0.0001329,1.962e-05,1.613e-05,3.699e-06,-3.285e-07,-5.654e-07,-2.797e-05,-0.0001274,-3.833e-05,0
1504,0.0002462,-1.104e-05,-0.0001318,-1.929e-05,-2.297e-06,-0.0001557,0,0,0,0,0.0001272,1.958e-06,0.0001262,-0.0002462,0.02243,-0.01381,0,0,0,0,5.874e-06,-1.56e-05,-2.07e-06,-1.383e-05,-2.04e-07,0,0,0,0,0,0.0001318,1.929e-05,1.56e-05,3.519e-06,-3.115e-07,-5.498e-07,-2.719e-05,-0.0001262,-3.728e-05,0
1505,0.0002437,-1.051e-05,-0.0001307,-1.897e-05,-2.238e-06,-0.0001518,0,0,0,0,0.0001267,1.864e-06,0.0001249,-0.0002437,0.02231,-0.01372,0,0,0,0,5.593e-06,-1.51e-05,-1.938e-06,-1.315e-05,-1.94e-07,0,0,0,0,0,0.0001307,1.897e-05,1.51e-05,3.35e-06,-2.957e-07,-5.35e-07,-2.646e-05,-0.0001249,-3.627e-05,0
1506,0.0002447,-1.027e-05,-0.0001307,-1.899e-05,-2.218e-06,-7.471e-05,0,0,0,0,0.0001264,1.821e-06,0.0001248,-0.0002447,0.01105,-0.006788,0,0,0,0,5.462e-06,-1.474e-05,-1.846e-06,-6.316e-06,-1.875e-07,0,0,0,0,0,0.0001307,1.899e-05,1.474e-05,3.272e-06,-2.879e-07,-5.293e-07,-2.618e-05,-0.0001248,-1.783e-05,0
1507,0.0002485,-1.023e-05,-0.0001317,-1.926e-05,-2.227e-06,-2.073e-05,0,0,0,0,0.0001264,1.813e-06,0.0001254,-0.0002485,0.00305,-0.001873,0,0,0,0,5.439e-06,-1.447e-05,-1.781e-06,-1.709e-06,-1.836e-07,0,0,0,0,0,0.0001317,1.926e-05,1.447e-05,3.258e-06,-2.856e-07,-5.304e-07,-2.623e-05,-0.0001254,-4.936e-06,0
1508,0.0002527,-1.02e-05,-0.0001327,-1.956e-05,-2.239e-06,-2.084e-05,0,0,0,0,0.0001263,1.808e-06,0.0001261,-0.0002527,0.003048,-0.001872,0,0,0,0,5.425e-06,-1.422e-05,-1.72e-06,-1.676e-06,-1.8e-07,0,0,0,0,0,0.0001327,1.956e-05,1.422e-05,3.25e-06,-2.836e-07,-5.32e-07,-2.631e-05,-0.0001261,-4.951e-06,0
1509,0.000257,-1.018e-05,-0.0001337,-1.987e-05,-2.251e-06,-2.095e-05,0,0,0,0,0.0001263,1.805e-06,0.0001268,-0.000257,0.003045,-0.00187,0,0,0,0,5.415e-06,-1.398e-05,-1.661e-06,-1.643e-06,-1.765e-07,0,0,0,0,0,0.0001337,1.987e-05,1.398e-05,3.244e-06,-2.818e-07,-5.337e-07,-2.64e-05,-0.0001268,-4.967e-06,0
1510,0.0002614,-1.017e-05,-0.0001348,-2.019e-05,-2.264e-06,-2.107e-05,0,0,0,0,0.0001262,1.803e-06,0.0001275,-0.0002614,0.003043,-0.001868,0,0,0,0,5.408e-06,-1.374e-05,-1.605e-06,-1.611e-06,-1.731e-07,0,0,0,0,0,0.0001348,2.019e-05,1.374e-05,3.24e-06,-2.801e-07,-5.355e-07,-2.649e-05,-0.0001275,-4.984e-06,0
1511,0.0002659,-1.017e-05,-0.0001359,-2.053e-05,-2.278e-06,-2.12e-05,0,0,0,0,0.0001262,1.802e-06,0.0001283,-0.0002659,0.003041,-0.001867,0,0,0,0,5.405e-06,-1.351e-05,-1.551e-06,-1.58e-06,-1.698e-07,0,0,0,0,0,0.0001359,2.053e-05,1.351e-05,3.238e-06,-2.786e-07,-5.374e-07,-2.658e-05,-0.0001283,-5.001e-06,0
1512,0.0002706,-1.017e-05,-0.0001371,-2.089e-05,-2.293e-06,-2.134e-05,0,0,0,0,0.0001261,1.802e-06,0.000129,-0.0002706,0.003039,-0.001865,0,0,0,0,5.405e-06,-1.329e-05,-1.5e-06,-1.55e-06,-1.666e-07,0,0,0,0,0,0.0001371,2.089e-05,1.329e-05,3.238e-06,-2.771e-07,-5.393e-07,-2.668e-05,-0.000129,-5.019e-06,0
1513,0.0002753,-1.018e-05,-0.0001383,-2.126e-05,-2.308e-06,-2.148e-05,0,0,0,0,0.000126,1.803e-06,0.0001298,-0.0002753,0.003037,-0.001864,0,0,0,0,5.409e-06,-1.307e-05,-1.451e-06,-1.521e-06,-1.635e-07,0,0,0,0,0,0.0001383,2.126e-05,1.307e-05,3.24e-06,-2.759e-07,-5.414e-07,-2.678e-05,-0.0001298,-5.038e-06,0
1514,0.0002802,-1.019e-05,-0.0001396,-2.166e-05,-2.323e-06,-2.162e-05,0,0,0,0,0.000126,1.806e-06,0.0001306,-0.0002802,0.003034,-0.001862,0,0,0,0,5.417e-06,-1.285e-05,-1.404e-06,-1.493e-06,-1.604e-07,0,0,0,0,0,0.0001396,2.166e-05,1.285e-05,3.245e-06,-2.748e-07,-5.435e-07,-2.688e-05,-0.0001306,-5.059e-06,0
1515,0.0002852,-1.021e-05,-0.0001409,-2.207e-05,-2.34e-06,-2.178e-05,0,0,0,0,0.0001259,1.809e-06,0.0001315,-0.0002852,0.003032,-0.00186,0,0,0,0,5.428e-06,-1.265e-05,-1.359e-06,-1.466e-06,-1.575e-07,0,0,0,0,0,0.0001409,2.207e-05,1.265e-05,3.252e-06,-2.738e-07,-5.458e-07,-2.7e-05,-0.0001315,-5.08e-06,0
1516,0.0002903,-1.024e-05,-0.0001423,-2.249e-05,-2.357e-06,-2.194e-05,0,0,0,0,0.0001259,1.814e-06,0.0001324,-0.0002903,0.00303,-0.001859,0,0,0,0,5.443e-06,-1.245e-05,-1.317e-06,-1.439e-06,-1.546e-07,0,0,0,0,0,0.0001423,2.249e-05,1.245e-05,3.26e-06,-2.73e-07,-5.483e-07,-2.712e-05,-0.0001324,-5.102e-06,0
1517,0.0002955,-1.028e-05,-0.0001437,-2.294e-05,-2.375e-06,-2.21e-05,0,0,0,0,0.0001258,1.82e-06,0.0001333,-0.0002955,0.003028,-0.001857,0,0,0,0,5.461e-06,-1.225e-05,-1.276e-06,-1.413e-06,-1.518e-07,0,0,0,0,0,0.0001437,2.294e-05,1.225e-05,3.272e-06,-2.724e-07,-5.508e-07,-2.724e-05,-0.0001333,-5.126e-06,0
1518,0.0003008,-1.032e-05,-0.0001452,-2.341e-05,-2.393e-06,-2.227e-05,0,0,0,0,0.0001258,1.828e-06,0.0001343,-0.0003008,0.003026,-0.001855,0,0,0,0,5.484e-06,-1.206e-05,-1.236e-06,-1.388e-06,-1.491e-07,0,0,0,0,0,0.0001452,2.341e-05,1.206e-05,3.285e-06,-2.72e-07,-5.535e-07,-2.738e-05,-0.0001343,-5.151e-06,0
1519,0.0003063,-1.037e-05,-0.0001467,-2.39e-05,-2.413e-06,-2.245e-05,0,0,0,0,0.0001257,1.836e-06,0.0001353,-0.0003063,0.003024,-0.001854,0,0,0,0,5.509e-06,-1.188e-05,-1.199e-06,-1.364e-06,-1.465e-07,0,0,0,0,0,0.0001467,2.39e-05,1.188e-05,3.3e-06,-2.717e-07,-5.563e-07,-2.752e-05,-0.0001353,-5.178e-06,0
1520,0.0003119,-1.043e-05,-0.0001482,-2.441e-05,-2.433e-06,-2.264e-05,0,0,0,0,0.0001257,1.846e-06,0.0001363,-0.0003119,0.003022,-0.001852,0,0,0,0,5.539e-06,-1.17e-05,-1.163e-06,-1.34e-06,-1.44e-07,0,0,0,0,0,0.0001482,2.441e-05,1.17e-05,3.318e-06,-2.716e-07,-5.593e-07,-2.766e-05,-0.0001363,-5.205e-06,0
1521,0.0003176,-1.05e-05,-0.0001498,-2.494e-05,-2.453e-06,-2.283e-05,0,0,0,0,0.0001256,1.858e-06,0.0001374,-0.0003176,0.00302,-0.00185,0,0,0,0,5.573e-06,-1.152e-05,-1.129e-06,-1.317e-06,-1.415e-07,0,0,0,0,0,0.0001498,2.494e-05,1.152e-05,3.338e-06,-2.718e-07,-5.625e-07,-2.782e-05,-0.0001374,-5.235e-06,0
1522,0.0003235,-1.057e-05,-0.0001515,-2.549e-05,-2.475e-06,-2.303e-05,0,0,0,0,0.0001256,1.87e-06,0.0001385,-0.0003235,0.003018,-0.001849,0,0,0,0,5.61e-06,-1.136e-05,-1.096e-06,-1.295e-06,-1.392e-07,0,0,0,0,0,0.0001515,2.549e-05,1.136e-05,3.361e-06,-2.721e-07,-5.658e-07,-2.798e-05,-0.0001385,-5.265e-06,0
1523,0.0003294,-1.065e-05,-0.0001532,-2.607e-05,-2.497e-06,-2.324e-05,0,0,0,0,0.0001256,1.884e-06,0.0001397,-0.0003294,0.003015,-0.001847,0,0,0,0,5.652e-06,-1.119e-05,-1.065e-06,-1.274e-06,-1.368e-07,0,0,0,0,0,0.0001532,2.607e-05,1.119e-05,3.386e-06,-2.726e-07,-5.693e-07,-2.816e-05,-0.0001397,-5.298e-06,0
